MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,INEOSSTYRO,INEOS STYROLUTION IND LTD,       712.70,       725.60,       725.60,       611.85,       668.70,                  6177192.20,9298,N, ,657,      1175.00,       611.85
N,EQ,INFIBEAM,INFIBEAM AVENUES LIMITED,       200.35,       180.35,       181.20,        53.50,        58.45,              13565317193.10,157710334,N, ,1000991,       242.70,        53.50
N,EQ,INFINITE,INFINITE COMPUTER SOL LTD,       471.10,       465.20,       473.00,       465.20,       469.80,                 20064166.70,42669,N, ,2268,       519.75,       204.90
N,SM,INFOBEAN,INFOBEANS TECHNO. LTD.,        58.00,        56.00,        57.50,        56.00,        57.50,                   339000.00,6000,N, ,3,        90.00,        56.00
N,EQ,INGERRAND,INGERSOLL-RAND INDIA LTD,       558.85,       564.75,       568.40,       540.00,       549.20,                  7800779.05,14101,N, ,1404,       915.00,       469.00
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       376.20,       362.00,       362.00,       362.00,       362.00,                   144800.00,400,N, ,1,       509.35,        75.00
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,        31.95,        31.10,        31.10,        29.30,        29.30,                   458250.00,15000,N, ,5,        77.00,        29.30
N,EQ,INOXLEISUR,INOX LEISURE LIMITED,       220.45,       224.85,       224.85,       212.75,       216.50,                 11123271.90,51313,N, ,1915,       326.35,       190.45
N,EQ,INOXWIND,INOX WIND LIMITED,        89.25,        89.70,        90.90,        86.00,        86.75,                  9645199.10,110391,N, ,1137,       158.70,        75.40
N,EQ,INSECTICID,INSECTICIDES (I) LTD,       504.40,       520.00,       520.00,       490.00,       494.30,                  7216076.90,14450,N, ,451,       958.05,       489.95
N,EQ,INTELLECT,INTELLECT DESIGN ARENA,       221.55,       222.00,       224.85,       192.10,       203.00,                122507559.15,588145,N, ,8548,       283.70,       113.55
N,EQ,INVENTURE,INVENTURE GRO & SEC LTD,        13.95,        13.80,        14.35,        13.50,        13.55,                   106027.30,7614,N, ,28,        24.00,        11.00
N,EQ,IOB,INDIAN OVERSEAS BANK,        13.85,        13.75,        13.95,        13.00,        13.10,                  8957010.90,669553,N, ,2138,        28.40,        12.20
N,EQ,IOLCP,IOL CHEM AND PHARMA LTD,       126.65,       126.65,       129.65,       120.35,       120.35,                 25515679.55,206300,N, ,1815,       152.20,        46.00
N,EQ,IPAPPM,INTERNATIONALPAPERAPPMLTD,       452.50,       452.00,       466.80,       433.45,       439.30,                 67370550.00,150409,N, ,5372,       591.00,       277.00
N,EQ,IPCALAB,IPCA LABORATORIES LTD,       689.70,       687.00,       701.20,       654.00,       679.45,                132293542.30,191178,N, ,10092,       822.00,       475.00
N,EQ,IRB,IRB INFRA DEV LTD.,       136.80,       137.90,       140.60,       132.75,       137.20,                362241159.50,2642532,N, ,18902,       286.20,       131.15
N,IV,IRBINVIT,IRB INVIT FUND,        74.90,        74.51,        74.99,        74.05,        74.45,                 21240100.00,285000,N, ,35,        95.79,        74.00
N,EQ,IRCON,IRCON INTERNATIONAL LTD,       475.00,       412.00,       465.00,       409.10,       415.30,               2478674414.20,5675479,N, ,182952,       465.00,       409.10
N,EQ,ISEC,ICICI SECURITIES LIMITED,       297.35,       300.95,       300.95,       286.10,       289.15,                 23898807.50,81297,N, ,6034,       463.00,       286.10
N,EQ,ISFT,INTRASOFT TECH. LTD,       206.95,       209.00,       209.00,       196.65,       196.65,                  1497110.40,7573,N, ,161,       854.00,       159.00
N,EQ,ISMTLTD,ISMT LIMITED,         6.65,         6.65,         6.95,         6.35,         6.35,                   574703.70,87926,N, ,86,        19.40,         5.85
N,EQ,ITDC,INDIA TOUR. DEV. CO. LTD.,       360.90,       358.00,       362.00,       316.00,       322.85,                 14843428.40,44622,N, ,2039,       602.70,       316.00
N,EQ,ITDCEM,ITD CEMENTATION INDIA LTD,       121.80,       123.80,       123.85,       116.50,       118.45,                109835336.05,904876,N, ,2060,       235.20,       116.50
N,EQ,ITI,ITI LTD,        86.85,        87.45,        87.85,        79.55,        81.75,                 52269372.35,629787,N, ,5628,       164.90,        71.20
N,EQ,IVC,IL&FS INVESTMENT MANAGERS,         8.50,         8.55,         8.90,         7.65,         7.75,                 13312508.05,1642575,N, ,2040,        35.25,         6.75
N,EQ,IVP,IVP LTD,       137.90,       133.50,       136.85,       128.40,       132.80,                   970227.65,7320,N, ,160,       233.40,       128.40
N,EQ,IZMO,IZMO LIMITED,        79.50,        81.40,        82.75,        69.15,        71.75,                  6973263.15,93233,N, ,1370,       119.80,        53.25
N,EQ,J&KBANK,J & K BANK LTD.,        44.00,        44.25,        44.35,        38.00,        41.30,                 24989387.70,594010,N, ,6032,        90.85,        38.00
N,EQ,JAGRAN,JAGRAN PRAKASHAN LIMITED,       114.20,       114.65,       115.35,       113.15,       113.90,                  9380403.45,82256,N, ,2006,       192.55,       110.95
N,EQ,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,        26.70,        27.35,        27.35,        25.75,        26.00,                   217424.05,8188,N, ,69,        46.90,        22.40
N,EQ,JAICORPLTD,JAI CORP LIMITED,       119.30,       119.50,       120.85,       110.00,       113.35,                182966304.55,1592375,N, ,13991,       223.30,       102.70
N,SM,JAKHARIA,JAKHARIA FABRIC LIMITED,       182.00,       180.00,       180.00,       180.00,       180.00,                   144000.00,800,N, ,1,       192.00,       180.00
N,EQ,JAMNAAUTO,JAMNA AUTO IND LTD,        72.70,        73.00,        73.35,        68.00,        69.65,                 63377230.75,901570,N, ,8148,       272.40,        51.90
N,SM,JASH,JASH ENGINEERING LIMITED,       103.75,        99.25,       101.20,        95.10,       101.20,                  1166880.00,12000,N, ,10,       226.80,        95.10
N,EQ,JAYAGROGN,JAYANT AGRO ORGANICS LTD,       209.95,       213.45,       213.80,       199.80,       200.90,                  4959603.90,24239,N, ,636,       495.20,       199.80
N,EQ,JAYBARMARU,JAY BHARAT MARUTI LTD,       377.60,       381.50,       382.50,       350.00,       354.90,                  6291524.60,17565,N, ,1216,       644.90,       350.00
N,EQ,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,         5.65,         5.70,         5.75,         5.40,         5.40,                   595901.40,108541,N, ,162,        12.85,         4.70
N,EQ,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,        92.10,        92.80,        92.85,        86.20,        88.55,                  7851789.40,88254,N, ,2451,       143.80,        75.95
N,EQ,JBCHEPHARM,J B CHEMICALS AND PHARMA,       299.85,       297.15,       300.55,       282.00,       292.80,                 29634877.20,100720,N, ,3366,       352.30,       239.95
N,EQ,JBMA,JBM AUTO LIMITED,       299.95,       305.00,       305.00,       282.00,       286.95,                  5585825.80,19244,N, ,895,       602.00,       282.00
N,EQ,JCHAC,JOHNSON CONTROLS HITACHI,      1714.70,      1701.00,      1929.00,      1538.00,      1840.80,                 33552568.35,19089,N, ,3053,      2775.00,      1538.00
N,EQ,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,       183.40,       182.40,       193.80,       173.15,       180.10,               2023222876.95,11082570,N, ,93567,       883.45,       173.15
N,SM,JETKNIT,JET KNITWEARS LTD.,        67.75,        64.40,        64.40,        64.40,        64.40,                    96600.00,1500,N, ,1,       142.00,        64.40
N,EQ,JHS,JHS SVEND. LAB. LTD,        31.40,        31.05,        31.55,        29.00,        29.30,                  3033694.15,100232,N, ,622,        82.85,        29.00
N,EQ,JINDALPHOT,JINDAL PHOTO LIMITED,        31.75,        33.35,        33.35,        31.65,        31.95,                    83570.90,2588,N, ,45,       106.50,        31.00
N,EQ,JINDALPOLY,JINDAL POLY FILMS LIMITED,       284.55,       285.65,       291.95,       264.10,       269.25,                 24987469.95,90242,N, ,2443,       462.60,       205.00
N,EQ,JINDALSAW,JINDAL SAW LIMITED,        79.50,        80.10,        80.90,        71.45,        73.35,                 99716506.25,1326506,N, ,12617,       182.25,        70.00
N,EQ,JINDALSTEL,JINDAL STEEL & POWER LTD,       223.60,       225.60,       227.00,       182.60,       196.35,               4449132549.05,21535913,N, ,126362,       294.30,       131.90
N,EQ,JINDCOT,JINDAL COTEX LTD,         4.90,         4.90,         4.90,         4.50,         4.80,                   102158.35,21543,N, ,49,        12.60,         4.50
N,EQ,JINDRILL,JINDAL DRILLING IND. LTD,       127.70,       127.70,       127.70,       120.00,       122.00,                  2286734.90,18547,N, ,304,       234.95,       115.30
N,EQ,JINDWORLD,JINDAL WORLDWIDE LTD,       375.00,       380.00,       380.10,       359.15,       370.10,                 13990624.10,37744,N, ,485,      1300.00,       359.15
N,EQ,JISLDVREQS,JAIN DVR EQUITY SHARES,        48.10,        48.20,        48.40,        41.60,        42.60,                  5601312.35,125018,N, ,1175,        97.90,        41.60
N,EQ,JISLJALEQS,JAIN IRRIGATION SYSTEMS,        72.00,        72.00,        72.30,        58.80,        61.05,               1176343002.40,18084710,N, ,48178,       150.40,        58.80
N,EQ,JKCEMENT,JK CEMENT LIMITED,       786.25,       772.05,       792.20,       760.00,       767.00,                  8804826.00,11446,N, ,1869,      1194.80,       748.35
N,EQ,JKIL,JKUMAR INFR.LTD.,       217.75,       220.10,       226.05,       200.00,       203.20,                 21181768.50,101581,N, ,3080,       375.00,       199.00
N,EQ,JKLAKSHMI,JK LAKSHMI CEMENT LTD,       308.55,       305.80,       308.85,       301.60,       304.30,                  9627687.30,31545,N, ,1901,       487.40,       298.00
N,EQ,JKPAPER,JK PAPER LIMITED,       155.30,       157.05,       159.25,       139.80,       143.85,                249911403.25,1690540,N, ,21704,       194.20,        97.30
N,EQ,JKTYRE,JK TYRE & INDUSTRIES LTD,       101.95,       102.70,       102.70,        95.65,        97.15,                133151582.45,1360822,N, ,14535,       193.00,        95.65
N,EQ,JMA,JULLUNDUR MOT AGENCY LTD,       185.00,       180.00,       186.00,       173.15,       175.35,                   349072.05,1929,N, ,67,       299.55,       173.15
N,EQ,JMCPROJECT,JMC PROJECTS (I) LTD.,       400.35,       401.00,       403.90,       370.20,       375.75,                 11163055.75,29286,N, ,593,       706.05,       363.00
N,EQ,JMFINANCIL,JM FINANCIAL LIMITED,        87.70,        87.00,        91.90,        84.10,        86.50,                195766515.90,2233241,N, ,54232,       191.60,        83.85
N,EQ,JOCIL,JOCIL LIMITED,       128.35,       133.35,       133.50,       120.45,       130.10,                   892815.05,6971,N, ,145,       238.00,       110.00
N,EQ,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD,         7.45,         7.45,         7.60,         6.45,         6.60,                499419721.15,71578456,N, ,48099,        27.30,         6.45
N,EQ,JPOLYINVST,JIND POL INV & FIN CO LTD,        37.45,        37.95,        37.95,        34.65,        34.65,                    68208.00,1915,N, ,26,        84.75,        34.65
N,EQ,JPPOWER,JAIPRAKASH POWER VEN. LTD,         2.45,         2.50,         2.50,         2.35,         2.40,                 12610022.65,5213889,N, ,1776,        10.20,         2.35
N,EQ,JSL,JINDAL STAINLESS LIMITED,        59.25,        59.65,        60.80,        52.65,        53.75,                144495103.55,2555785,N, ,7624,       132.75,        52.65
N,EQ,JSLHISAR,JINDAL STAINLESS (H) LTD,       124.00,       124.90,       126.40,       108.60,       109.90,                106361024.45,924270,N, ,9779,       252.40,       108.60
N,EQ,JSWENERGY,JSW ENERGY LIMITED,        62.95,        63.00,        63.55,        59.75,        61.25,                116633826.75,1894044,N, ,7027,        97.50,        59.75
N,EQ,JSWHL,JSW HOLDINGS LIMITED,      2448.05,      2476.30,      2500.00,      2252.25,      2352.70,                 13062274.65,5409,N, ,799,      2600.00,      1611.60
N,EQ,JTEKTINDIA,JTEKT INDIA LIMITED,       118.70,       119.05,       120.25,       107.70,       111.00,                 25860146.10,228784,N, ,2440,       146.40,        89.55
N,EQ,JUBILANT,JUBILANT LIFE SCIENCE LTD,       743.30,       744.00,       759.00,       715.00,       732.70,                201631398.30,273429,N, ,13168,      1039.00,       600.00
N,EQ,JUBLFOOD,JUBILANT FOODWORKS LTD,      1238.95,      1248.80,      1274.00,      1180.00,      1229.75,               2577347388.70,2087782,N, ,70738,      2817.90,      1132.40
N,EQ,JUBLINDS,JUBILANT INDUSTRIES LTD,       113.90,       113.80,       115.00,       102.55,       103.05,                  1401893.05,13151,N, ,660,       283.70,       102.55
N,EQ,JUSTDIAL,JUSTDIAL LTD.,       503.40,       505.00,       510.00,       458.00,       477.50,               1338080418.20,2772054,N, ,46205,       647.00,       358.00
N,EQ,JYOTHYLAB,JYOTHY LABS LTD,       199.55,       199.90,       204.35,       193.30,       195.25,                 24828601.70,124837,N, ,4509,       486.80,       185.85
N,EQ,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,        79.30,        79.50,        81.00,        75.10,        76.20,                   993082.55,12926,N, ,207,       153.90,        75.10
N,EQ,KAJARIACER,KAJARIA CERAMICS LTD,       380.15,       381.45,       383.90,       363.80,       367.40,                551975430.70,1477456,N, ,45437,       764.90,       363.80
N,EQ,KAKATCEM,KAKATIYA CEM SUGAR &IND L,       221.75,       221.05,       221.05,       202.80,       206.40,                  4314150.80,20530,N, ,965,       432.00,       202.80
N,EQ,KALPATPOWR,KALPATARU POWER TRANS. LT,       328.65,       329.95,       340.80,       305.15,       334.45,                248043918.60,750111,N, ,9669,       535.00,       305.15
N,EQ,KAMATHOTEL,KAMAT HOTELS (I) LTD,        55.35,        56.10,        58.00,        45.20,        47.05,                 14618188.35,300620,N, ,2644,       158.95,        45.20
N,EQ,KAMDHENU,KAMDHENU LIMITED,       196.60,       197.00,       197.50,       181.75,       183.50,                  1826246.55,9651,N, ,261,       289.20,       123.40
N,EQ,KANANIIND,KANANI INDUSTRIES LTD,         6.45,         6.10,         6.55,         5.70,         5.90,                    46513.10,7505,N, ,36,        12.60,         5.70
N,EQ,KANORICHEM,KANORIA CHEMICALS & INDUS,        64.00,        64.55,        65.00,        60.80,        61.30,                  1102019.15,17621,N, ,249,       112.50,        56.45
N,EQ,KANSAINER,KANSAI NEROLAC PAINTS LTD,       445.35,       442.00,       475.00,       428.25,       460.00,                 98661751.95,222056,N, ,9081,       614.00,       414.60
N,SM,KAPSTON,KAPSTON FACILITIES MGMT L,        95.00,        93.00,        93.55,        91.50,        92.00,                  2766060.00,30000,N, ,11,       109.25,        88.00
